Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2016-05-13,20.665145874023438,20.92768398901416,20.54643391112598,20.54643391112598,177571200
2016-05-16,21.432209014892578,21.548639273749824,20.923115108488627,21.09205193583078,245039200
2016-05-17,21.343177795410156,21.619412966896792,21.233597793399337,21.585170304857616,187667600
2016-05-18,21.58745002746582,21.735841269216778,21.43449367843844,21.49613394799683,168249600
2016-05-19,21.50526237487793,21.605712144034793,21.361437994101678,21.605712144034793,121768400
2016-05-20,21.73811912536621,21.78606057732969,21.578312543745835,21.605708405614447,128104000
2016-05-23,22.014360427856445,22.187864118616265,21.840856737096626,21.886516519792693,152074400
2016-05-24,22.349950790405273,22.393325403609666,22.10795831420649,22.194711024100247,140560800
2016-05-25,22.74262046813965,22.770014599167403,22.397896471516912,22.52574039429395,152675200
2016-05-26,22.92296600341797,22.99601990101809,22.518885271581112,22.756310874217085,225324800
2016-05-27,22.90927505493164,22.936670929078108,22.658152304689207,22.701528669985386,145364800
2016-05-31,22.79740333557129,22.920682111834168,22.559977737777103,22.738046500687176,169228800
2016-06-01,22.477798461914062,22.724356086560373,22.448120906662165,22.60564238206721,116693200
2016-06-02,22.308860778808594,22.336254908260422,22.060019738583946,22.281464907614048,160766400
2016-06-03,22.354515075683594,22.434417509430652,22.247216775333648,22.32483752650395,114019600
2016-06-06,22.516603469848633,23.260841302723733,22.270047636271595,22.3704956641206,93170000
2016-06-07,22.607921600341797,22.799689186633326,22.59194111329604,22.65814648584059,89638000
2016-06-08,22.58737564086914,22.728916597629397,22.528018800627056,22.605637810238495,83392400
2016-06-09,22.749467849731445,22.82708687270618,22.47779778583443,22.486929742962527,106405600
2016-06-10,22.562265396118164,22.68097734642259,22.482362954399548,22.493776593649294,126851600
2016-06-13,22.222105026245117,22.62846922235648,22.16731503307265,22.530302874478632,152082000
2016-06-14,22.24950408935547,22.482364641833097,22.087415769205567,22.217543110269162,127727600
2016-06-15,22.176450729370117,22.466384714868173,22.151338282067364,22.33169052099497,117780800
2016-06-16,22.270044326782227,22.315702356133713,21.93216898765784,22.01891994012253,125307200
2016-06-17,21.76323699951172,22.064584588371037,21.756388467769415,22.05773605662873,244032800
2016-06-20,21.71073341369629,22.046325476078692,21.694752922237267,21.916198119414386,137647600
2016-06-21,21.895641326904297,21.99608933255184,21.614839415675238,21.674196242927454,142185600
2016-06-22,21.813457489013672,22.11937012342958,21.767797717035187,21.973262336582845,116876400
2016-06-23,21.93901824951172,21.982394598061674,21.744969005683462,21.90249217316089,128960800
2016-06-24,21.3226318359375,21.610282384378795,21.15141156167956,21.210768411110266,301245600
2016-06-27,21.01215362548828,21.24273076409591,20.888874811036956,21.231315381709695,181958400
2016-06-28,21.36600685119629,21.38198908249686,21.03498167817987,21.208485380338367,161779600
2016-06-29,21.550926208496094,21.58517061276649,21.375139079388017,21.45275984518376,146124000
2016-06-30,21.824874877929688,21.863684384477043,21.528094146885635,21.56005512189434,143345600
2016-07-01,21.891080856323242,22.023491608865225,21.763236952761357,21.79976303588937,104106000
2016-07-05,21.685617446899414,21.779218697223506,21.56462206808449,21.77693527260172,110820800
2016-07-06,21.80889320373535,21.83857249444457,21.544073462109672,21.596580028877284,123796400
2016-07-07,21.902496337890625,22.030340242041223,21.82944242955563,21.847704600332456,100558400
2016-07-08,22.071430206298828,22.11937166390841,21.927605833470086,22.028053855333923,115648400
2016-07-11,22.13992691040039,22.292883292923456,22.082853477362566,22.08741858563869,95179600
2016-07-12,22.240367889404297,22.304289835382445,22.171880836603023,22.183294474532037,96670000
2016-07-13,22.11480712890625,22.297441009033772,22.10795685614867,22.238085912407072,103568800
2016-07-14,22.553129196166992,22.598787228060342,22.217537262349833,22.233517747686733,155676000
2016-07-15,22.55084800720215,22.66956168867893,22.486926059518854,22.582808981043794,120548000
2016-07-18,22.790557861328125,22.85904491838613,22.50975587633705,22.532584895356383,145975600
2016-07-19,22.799692153930664,22.829369707523078,22.678695031416936,22.728919923452317,95119600
2016-07-20,22.820232391357422,22.934379213087944,22.770007511117225,22.829364346104935,105104000
2016-07-21,22.699241638183594,23.05766266136883,22.630752834571584,22.790559462418727,130808000
2016-07-22,22.523452758789062,22.669560558133657,22.443548586427376,22.660428602956827,113254800
2016-07-25,22.222105026245117,22.564545531622375,22.12622210275768,22.429853102210377,161531600
2016-07-26,22.069149017333984,22.36593148982449,22.01207559891216,22.10339341673558,224959200
2016-07-27,23.50282859802246,23.82244002954338,23.457170568551835,23.804176121058255,369379200
2016-07-28,23.820161819458008,23.84527426368628,23.473156190996754,23.47543961549275,159479200
2016-07-29,23.790485382080078,23.86810614289584,23.669490004264542,23.785920274616863,110934800
2016-08-01,24.210548400878906,24.2333774233028,23.83614685955017,23.83614685955017,152671600
2016-08-02,23.852130889892578,24.215117103017544,23.74254912755233,24.210551994552254,135266400
2016-08-03,24.151185989379883,24.162599627092934,23.918325485731373,23.927457440947233,120810400
2016-08-04,24.300390243530273,24.330228572676305,24.164966362560143,24.23382620050135,109634800
2016-08-05,24.66992950439453,24.708949254234224,24.371539267692942,24.392196164251107,162213600
2016-08-08,24.874216079711914,24.874216079711914,24.596484438846236,24.6791137916981,112148800
2016-08-09,24.975200653076172,25.005040723905815,24.79157739562406,24.842074360556197,105260800
2016-08-10,24.789281845092773,24.995859544037458,24.734195042433488,24.952248210044168,96034000
2016-08-11,24.773216247558594,25.002746648536185,24.75485339519767,24.90863834356994,109938000
2016-08-12,24.830604553222656,24.890282961519194,24.73879202149992,24.73879202149992,74641600
2016-08-15,25.128990173339844,25.14276143762645,24.80764724762058,24.821418511907186,103472800
2016-08-16,25.106035232543945,25.301137479011352,25.067015483721676,25.163417834168943,135177600
2016-08-17,25.069311141967773,25.103741052991392,24.867323264590826,25.041766862913274,101424000
2016-08-18,25.037174224853516,25.1565292517168,25.023401211277804,25.07160413202606,87938800
2016-08-19,25.101444244384766,25.177189695340626,24.87191384840552,24.966020400144476,101472400
2016-08-22,24.906343460083008,25.04176555152529,24.75485255998358,24.986678747479104,103280800
2016-08-23,24.984378814697266,25.09225836183579,24.91092917107622,24.924700432012152,85030800
2016-08-24,24.796171188354492,24.96143337224892,24.715835890955297,24.920117826275312,94700400
2016-08-25,24.69057846069336,24.76173230530428,24.48629659937119,24.649262929685644,100344800
2016-08-26,24.545982360839844,24.777806811778337,24.401377083228862,24.653861932651832,111065200
2016-08-29,24.518428802490234,24.66073823183726,24.396778012631387,24.472523438792418,99881200
2016-08-30,24.33022117614746,24.444986370374572,24.21545598192035,24.28431579892777,99455600
2016-08-31,24.353178024291992,24.461057605479823,24.247594237710633,24.252185826923583,118649600
2016-09-01,24.49778175354004,24.513848812405232,24.243002854979064,24.362357899237917,106806000
2016-09-02,24.72731590270996,24.789288353074177,24.518442354724936,24.720428518288745,107210000
2016-09-06,24.72042465209961,24.858144300131595,24.676815064655678,24.766331785169626,107521600
2016-09-07,24.87190818786621,24.96372067559811,24.575813834299048,24.7502573858719,169457200
2016-09-08,24.220048904418945,24.621727135381228,24.155780667653477,24.617137297545746,212008000
2016-09-09,23.671464920043945,24.265949451093743,23.671464920043945,24.018056246999365,186228000
2016-09-12,24.20168113708496,24.265949356151836,23.5337469649736,23.56129123793553,181171200
2016-09-13,24.777807235717773,24.970613692105253,24.614840853597038,24.67681504539868,248704800
2016-09-14,25.654611587524414,25.943820376781805,24.927000652568726,24.956840724799267,443554800
2016-09-15,26.52682876586914,26.563554471137767,26.049405104445068,26.134331984495258,359934400
2016-09-16,26.377628326416016,26.65535984951091,26.175642241759093,26.4235354487319,319547600
2016-09-19,26.07006072998047,26.666839362005994,25.994315285026193,26.43960477832098,188092000
2016-09-20,26.067768096923828,26.194010520489464,25.82446642733699,25.948413056516518,138057200
2016-09-21,26.06317710876465,26.164169291980812,25.808398229672562,26.132035176705948,144012800
2016-09-22,26.308774948120117,26.38222460570921,26.166465470400887,26.2468007597674,124296000
2016-09-23,25.8703670501709,26.347790626353195,25.604112739223883,26.262863761466306,209924800
2016-09-26,25.909387588500977,26.026448567771673,25.60411352666777,25.624770419444967,119477600
2016-09-27,25.95758819580078,25.97824683930976,25.78544042166271,25.936931303469514,98429600
2016-09-28,26.154987335205078,26.313363865258328,26.03563230248903,26.09531069443601,118564400
2016-09-29,25.74872398376465,26.12056391477913,25.661503049852808,25.973664578096965,143548000
2016-09-30,25.948410034179688,26.021859685377926,25.661497060565043,25.81298620002111,145516400
2016-10-03,25.82676124572754,25.948413835350344,25.771674437053676,25.87037258448247,86807200
2016-10-04,25.93693733215332,26.237621620494203,25.85201044674781,25.950708596908438,118947200
2016-10-05,25.948410034179688,26.08842370539786,25.865778957684444,26.028745316556225,85812400
2016-10-06,26.141212463378906,26.244500424524865,25.966768900095964,26.097601134763753,115117200
2016-10-07,26.18023681640625,26.295002016199266,26.053996147340715,26.23761941630276,97433600
2016-10-10,26.637001037597656,26.79767160154694,26.331725214916204,26.40058327753255,144944000
2016-10-11,26.694379806518555,27.242957190615698,26.671425371091516,27.01572088836642,256164000
2016-10-12,26.933094024658203,27.079995079356458,26.797671940641305,26.935389818794476,150347200
2016-10-13,26.850467681884766,26.956051458572166,26.56125887980657,26.806856344339394,140769600
2016-10-14,26.99966049194336,27.123607118866815,26.88489529121919,27.05704309230544,142608800
2016-10-17,26.981298446655273,27.047860719709664,26.80455906306444,26.930801479915033,94499600
2016-10-18,26.96293830871582,27.132790326610266,26.958346719725693,27.12590469430318,98214000
2016-10-19,26.88260269165039,27.029502016371588,26.120561787967397,26.912441015016917,80138400
2016-10-20,26.86882972717285,26.942279389673278,26.701273505458488,26.82292434480187,96503200
2016-10-21,26.76324462890625,26.834400244608954,26.68979497002262,26.811445803375694,92770800
2016-10-24,27.004255294799805,27.024912192823397,26.855060165864916,26.878012858506082,94154800
2016-10-25,27.141969680786133,27.167218164769473,26.926210545356845,27.07310986061739,192516000
2016-10-26,26.531415939331055,26.556664421373448,26.008086950048412,26.237617331395384,264536800
2016-10-27,26.276641845703125,26.59339317792539,26.189419170017576,26.48551360611097,138248000
2016-10-28,26.10219955444336,26.444199388758573,26.04022536059289,26.136629467562717,151446800
2016-10-31,26.060880661010742,26.219257190306994,25.982839417887263,26.086129143976173,105677600
2016-11-01,25.590349197387695,26.113678339461213,25.37000017710297,26.042524460846515,175303200
2016-11-02,25.613298416137695,25.787742023548795,25.530669077025184,25.5696888276685,113326800
2016-11-03,25.338754653930664,25.71480946411333,25.27415645440667,25.604070196406166,107730400
2016-11-04,25.110353469848633,25.435653833140005,24.941936974380564,25.03883428082814,123348000
2016-11-07,25.472564697265625,25.49563522998178,25.25339023604011,25.39643035515038,130240000
2016-11-08,25.622528076171875,25.774796784388368,25.308763853334042,25.449496413290824,97016800
2016-11-09,25.58099365234375,25.68250609768503,24.928089021192104,25.350284829418023,236705600
2016-11-10,24.868106842041016,25.629444981428254,24.415917712910513,25.629444981428254,228538000
2016-11-11,25.015764236450195,25.117276708152698,24.58203217037703,24.713536163187502,136575600
2016-11-14,24.388233184814453,24.8727214349155,24.012178379675365,24.849650901133337,204702000
2016-11-15,24.711231231689453,24.842735238603186,24.492058473556323,24.58664821037603,129058000
2016-11-16,25.37566566467285,25.431037055440214,24.593562811814266,24.61663334454959,235362000
2016-11-17,25.366439819335938,25.45872372034074,25.108047008725304,25.334140718009607,110528000
2016-11-18,25.391817092895508,25.502558122457543,25.29953495512426,25.313376923756156,113715600
2016-11-21,25.777103424072266,25.837086464357252,25.380283876739426,25.40566199384809,117058400
2016-11-22,25.79325294494629,25.936291321026165,25.70096904285567,25.82785786808237,103862000
2016-11-23,25.661741256713867,25.7263394407439,25.454102979354126,25.691732767822526,109705600
2016-11-25,25.790950775146484,25.809407911471336,25.597154364074356,25.638682040720568,45903600
2016-11-28,25.74018669128418,25.947825011279967,25.69865902728502,25.707887592636933,108776000
2016-11-29,25.71480369567871,25.84630764668712,25.394118591286833,25.557921634811795,114115200
2016-11-30,25.49794578552246,25.88553679169465,25.440268562938318,25.747111809526544,144649200
2016-12-01,25.260311126708984,25.594840010450753,25.15418526847088,25.463336038267798,148347600
2016-12-02,25.354907989501953,25.398741482769974,25.112662944948916,25.186489721166257,106112000
2016-12-05,25.172645568847656,25.384897312054523,24.974235794928926,25.377976327410455,137298000
2016-12-06,25.366439819335938,25.461031301912335,25.191102343612727,25.262621530811167,104782000
2016-12-07,25.615604400634766,25.652518663053105,25.184179959676154,25.20725049360316,119994800
2016-12-08,25.867074966430664,25.93859414134256,25.516396554890573,25.576381344264036,108273200
2016-12-09,26.289276123046875,26.46230778272512,25.910913701363974,25.910913701363974,137610400
2016-12-12,26.139307022094727,26.53151126719459,25.95243170234171,26.136999441311293,105497600
2016-12-13,26.575349807739258,26.74376626234758,26.24312854032644,26.263891489455425,174935200
2016-12-14,26.575349807739258,26.80836445097371,26.52690116626966,26.54074313235565,136127200
2016-12-15,26.720699310302734,26.930645211620032,26.584581931780072,26.619186851628978,186098000
2016-12-16,26.75531005859375,26.877585487769416,26.681483284742264,26.870664502747267,177404400
2016-12-19,26.909883499145508,27.08060757671629,26.704552737699398,26.716088885714193,111117600
2016-12-20,26.981403350830078,27.108293941432084,26.91911272646034,26.932954696282707,85700000
2016-12-21,27.00678062438965,27.085222557991226,26.942182420346608,26.946797583589138,95132800
2016-12-22,26.829133987426758,26.879890219099067,26.679172873895556,26.842975956003226,104343600
2016-12-23,26.8821964263916,26.8821964263916,26.66763710953097,26.66763710953097,56998000
2016-12-27,27.05292320251465,27.177506206360043,26.875276382891595,26.8821973675215,73187600
2016-12-28,26.93756866455078,27.228260578938116,26.808370497987386,27.112906141751992,83623600
2016-12-29,26.93065071105957,27.018319459527515,26.854516351507048,26.86605074042247,60158000
